Mercado Secundário de Debêntures - Gerado em 12/02/2025 11:42:23

Data	Emissor	Código do Ativo	ISIN	Quantidade	Número de Negócios	PU Mínimo	PU Médio	PU Máximo	% PU da Curva
13/1/2025	TIM BRASIL SERVICOS E PARTICIPACOES S.A	TBSP11	BRTBSPDBS005	38967	8	923,098337	923,169023	923,170779	101,83
13/1/2025	BRASIL TECNOLOGIA E PARTICIPACAO S.A.	TEPA11	BRTEPADBS007	2	1	1.007,326699	1.007,326699	1.007,326699	91,69
13/1/2025	BRASIL TECNOLOGIA E PARTICIPACAO S.A.	TEPA12	BRTEPADBS015	2	2	815,682627	818,331868	820,981108	77,17
13/1/2025	BRASIL TECNOLOGIA E PARTICIPACAO S.A.	TEPA22	BRTEPADBS031	24	4	1.059,947550	1.064,026198	1.068,104846	100,05
13/1/2025	LOCALIZA FLEET S/A	TFLEA1	BRTFLEDBS0B2	192	1	1.038,575464	1.038,575464	1.038,575464	100,57
13/1/2025	AES BRASIL OPERACOES S.A.	TIET19	BRTIETDBS0B1	2670	2	1.039,981199	1.040,131562	1.040,281924	100,22
13/1/2025	AES BRASIL OPERACOES S.A.	TIET29	BRTIETDBS0C9	4575	34	1.261,332215	1.273,205128	1.273,291507	91,57
13/1/2025	AES BRASIL OPERACOES S.A.	TIETA0	BRAESODBS002	1624	4	1.020,918491	1.022,090238	1.022,490991	101,16
13/1/2025	TIGRE S.A PARTICIPACOES	TIGR12	BRTIGRDBS027	2000	2	986,414078	986,441902	986,469726	96,59
13/1/2025	TIGRE S.A PARTICIPACOES	TIGR21	BRTIGRDBS019	26766	58	1.030,108091	1.030,115817	1.030,123543	100,91
13/1/2025	TIM S.A.	TIMS12	BRTIMSDBS007	2246	8	1.147,420003	1.149,828325	1.163,587213	92,73
13/1/2025	ARGO VII TRANSMISSAO DE ENERGIA S.A	TJMM11	BRTJMMDBS008	1198	20	1.230,032989	1.230,057591	1.230,082192	98,24
13/1/2025	TELEFONICA BRASIL S/A	TLPP17	BRVIVTDBS085	942	2	1.001,966884	1.001,974399	1.001,981914	100,20
13/1/2025	TELEFONICA BRASIL S/A	TLPP27	BRVIVTDBS093	20674	7	1.011,663315	1.011,872816	1.012,129479	101,19
13/1/2025	TUCANO HOLDING III S.A	TNHL11	BRTNHLDBS002	2100	2	1.188,938502	1.188,957550	1.188,976598	91,36
13/1/2025	MATRINCHA TRANSMISSORA DE ENERGIA TP NORTE S/A	TPNO13	BRTPNODBS025	420	6	957,084150	979,377075	1.001,670000	80,79
13/1/2025	GUARACIABA TRANSMISSORA DE ENERGIA TP SUL SA	TPSU12	BRTPSUDBS013	470	14	973,882311	973,901789	973,921267	96,18
13/1/2025	TCC - TRANSMISSORA CAMINHO DO CAFE S/A	TRCC11	BRTRCCDBS003	50	2	1.176,822782	1.178,907092	1.180,991401	134,99
13/1/2025	ARGO TRANSMISSAO DE ENERGIA S.A.	TRGO11	BRTRGODBS009	4221	3	1.116,049779	1.120,889826	1.123,657408	96,46
13/1/2025	TROPICALIA TRANSMISSORA DE ENERGIA S.A.	TRPI13	BRTRPIDBS002	3206	34	1.134,186110	1.134,208795	1.134,231479	76,70
13/1/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	TRPLA3	BRISAEDBS095	944	2	1.059,310022	1.059,317967	1.059,325912	101,90
13/1/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	TRPLA4	BRISAEDBS046	246	5	967,550728	997,608282	1.004,310646	92,91
13/1/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	TRPLA7	BRISAEDBS0B3	5020	28	936,140163	952,359342	1.023,523513	92,87
13/1/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	TRPLB4	BRISAEDBS053	267	14	910,345679	985,274836	1.015,868438	91,73
13/1/2025	UHE SAO SIMAO ENERGIA S/A	UHSM12	BRUHSMDBS023	1571	18	984,118676	1.049,256525	1.110,036196	86,82
13/1/2025	UTE GNA I GERACAO DE ENERGIA S.A.	UNEG11	BRUNEGDBS007	2261	18	1.024,035369	1.050,442080	1.104,926223	79,19
13/1/2025	UNIFIQUE TELECOMUNICACOES S.A.	UNTE11	BRUNTEDBS000	276	1	819,393135	819,393135	819,393135	96,24
13/1/2025	USINA CAETE   S.A.	USCA12	BRUSCADBS029	170	10	965,868050	996,258601	1.003,400572	96,65
13/1/2025	USINA CAETE   S.A.	USCA22	BRUSCADBS037	673	19	897,849724	927,444191	933,475040	91,89
13/1/2025	USINAS SIDERURGICAS DE MG S/A - USIMINAS	USIM29	BRUSIMDBS0A1	28	8	999,135607	999,135607	999,135607	98,74
13/1/2025	PARNAIBA II GERACAO DE ENERGIA SA	UTEP33	BRPIIGDBS032	386	2	1.038,092589	1.038,100375	1.038,108161	100,44
13/1/2025	USINA TERMELETRICA PAMPA SUL S.A.	UTPS12	BRUTPSDBS021	8	2	846,376250	846,376250	846,376250	93,74
13/1/2025	USINA TERMELETRICA PAMPA SUL S.A.	UTPS21	BRUTPSDBS013	71	6	1.260,887992	1.283,986031	1.284,316003	95,45
13/1/2025	USINA TERMELETRICA PAMPA SUL S.A.	UTPS22	BRUTPSDBS039	1187	9	1.140,096248	1.140,591968	1.196,382058	86,25
13/1/2025	VALE S/A	VALE38	BRVALEDBS077	530	5	1.322,649435	1.327,331692	1.328,459010	178,11
13/1/2025	VALE S/A	VALEA0	BRVALEDBS002	1943	7	958,774649	962,965265	995,935123	94,29
13/1/2025	VALE S/A	VALEB0	BRVALEDBS0B3	385168	57	941,130406	941,730727	1.014,749854	92,20
13/1/2025	VALE S/A	VALEC0	BRVALEDBS0C1	7744	20	937,178468	948,111359	1.051,671681	92,83
13/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO13	BRVAMODBS025	300	2	975,108899	975,125964	975,143028	96,56
13/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO14	BRVAMODBS058	765	4	1.001,725823	1.001,725823	1.001,725823	97,09
13/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO22	BRVAMODBS017	2898	4	690,445397	690,445397	690,445397	98,58
13/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO23	BRVAMODBS033	356	2	974,683050	974,830829	974,978607	96,50
13/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO24	BRVAMODBS066	82	4	986,394948	991,406504	993,305124	96,00
13/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO33	BRVAMODBS041	4000	2	1.000,304420	1.000,304431	1.000,304441	80,87
13/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO34	BRVAMODBS074	361	8	926,785261	1.008,376382	1.027,135467	83,97
13/1/2025	VIBRA ENERGIA S.A	VBBR15	BRVBBRDBS037	1928	3	1.037,762325	1.038,078663	1.038,395000	100,46
13/1/2025	VIBRA ENERGIA S.A	VBBR18	BRVBBRDBS078	63034	61	996,362950	999,821576	1.002,972932	98,18
13/1/2025	VIBRA ENERGIA S.A	VBBR24	BRVBBRDBS029	9100	10	1.031,486729	1.032,433474	1.033,169438	101,32
13/1/2025	VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A.	VBRR11	BRVBCRDBS001	96	12	1.067,146412	1.095,268080	1.136,459467	95,71
13/1/2025	MOTTU I S.A	VCCO11	BRVCCODBS030	1360	4	672,410641	672,444263	672,477885	100,00
13/1/2025	VERO S.A.	VERO12	BRVERODBS018	1548	13	1.087,475816	1.096,403279	1.116,847034	99,23
13/1/2025	VERO S.A.	VERO13	BRVERODBS026	99	7	993,776043	1.004,828738	1.005,507468	94,66
13/1/2025	VERO S.A.	VERO14	BRVERODBS042	50	2	1.029,211859	1.029,681964	1.030,152068	99,95
13/1/2025	VERO S.A.	VERO23	BRVERODBS034	70	2	893,614973	894,802526	896,385930	86,08
13/1/2025	VERO S.A.	VERO24	BRVERODBS059	284	3	990,597838	996,360151	1.008,347109	ND
13/1/2025	VERO S.A.	VERO34	BRVERODBS067	650	16	976,920662	985,295279	1.033,026406	95,36
13/1/2025	VERO S.A.	VERO44	BRVERODBS075	588	12	994,475399	999,116251	1.020,544838	ND
13/1/2025	VIA BRASIL MT 320 CONCESSIONARIA DE RODOVIAS S/A	VIMT13	BRVIMTDBS019	278	10	856,433852	913,432231	942,661795	ND
13/1/2025	VIX LOGISTICA S/A	VIXL18	BRVIXLDBS0C0	702	4	1.016,645770	1.016,696605	1.016,747440	100,54
13/1/2025	VIX LOGISTICA S/A	VIXL25	BRVIXLDBS062	1160	2	1.041,719658	1.041,771747	1.041,823836	101,41
13/1/2025	VLI MULTIMODAL S.A.	VLIM13	BRVLIMDBS024	1626	16	1.066,671372	1.092,305982	1.113,362429	93,29
13/1/2025	VLI MULTIMODAL S.A.	VLIM15	BRVLIMDBS040	1256	4	962,025561	962,484537	962,943513	91,92
13/1/2025	VRENTAL LOCACAO DE MAQUINAS E EQUIPAMENTOS S.A.	VLME11	BRVLMEDBS007	288	2	703,665026	703,700211	703,735396	102,97
13/1/2025	SE VINEYARDS TRANSMISSAO DE ENERGIA S/A	VNYD12	BRVNYDDBS018	1068	20	1.071,212933	1.071,234358	1.071,255782	79,92
13/1/2025	VIAPAULISTA  S/A	VPLT12	BRVPLTDBS024	1032	1	453,382323	453,382323	453,382323	128,58
13/1/2025	VIARONDON CONCESSIONARIA DE RODOVIA S/A	VRDN12	BRVRDNDBS012	2001	9	1.066,434138	1.074,559782	1.108,032293	84,49
13/1/2025	VENTOS DE SAO CLEMENTE HOLDING S.A.	VSCL11	BRVSCLDBS008	560	16	1.007,667321	1.007,687475	1.007,707629	141,63
13/1/2025	VENTOS DE SANTO ESTEVAO HOLDING S/A	VSEH11	BRVSEHDBS002	600	16	1.182,534320	1.182,557971	1.182,581622	92,40
13/1/2025	VENTOS DE SAO JORGE HOLDING S.A.	VSJH11	BRVSJHDBS001	2	2	1.346,316313	1.349,080405	1.351,844496	100,70
13/1/2025	VENTOS DE SAO JOAO XXIII ENERGIAS RENOVAVEIS S.A.	VSJX11	BRVSJXDBS008	194	14	1.118,659165	1.118,681539	1.118,703913	93,26
13/1/2025	VENTOS DE SAO LUCIO I ENERGIAS RENOVAVEIS S.A.	VSLE11	BRVSLEDBS004	190	12	1.216,401425	1.216,425754	1.216,450082	91,86
13/1/2025	VENTOS DO SUL ENERGIA S/A	VSUL11	BRVSULDBS000	4350	2	183,761395	183,762773	183,764151	99,98
13/1/2025	XINGU RIO TRANSMISSORA DE ENERGIA S.A.	XNGU17	BRXNGUDBS049	1	1	1.038,723103	1.038,723103	1.038,723103	89,35
13/1/2025	XP INVESTIMENTOS  S.A.	XPVS24	BRXPVSDBS039	79	1	1.402,447165	1.402,447165	1.402,447165	100,44
13/1/2025	TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS XXII S.A.	XXII11	BRXXIIDBS007	1448	4	1.508,217955	1.508,293370	1.508,368785	100,00
13/1/2025	YDUQS PARTICIPACOES S.A	YDUQA0	BRYDUQDBS070	800	2	1.038,558837	1.038,609839	1.038,660841	100,80
10/1/2025	AURA ALMAS MINERACAO S.A.	AALM12	BRAALMDBS017	1944	2	1.029,424873	1.029,450610	1.029,476346	100,16
10/1/2025	ATLAS LUIZ CARLOS COMERCIALIZADORA DE ENERGIA S.A.	ACRC21	BRACRCDBS011	830	6	975,027871	975,035184	975,042497	92,46
10/1/2025	AES CAJUINA AB1 HOLDINGS S.A.	AEAB11	BRAEABDBS007	171	8	1.023,993836	1.036,171510	1.109,411836	89,60
10/1/2025	EQUIPAV SANEAMENTO S.A.	AEGE16	BRAEGEDBS057	158	2	1.076,232909	1.076,273774	1.076,314639	102,65
10/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGP14	BRAEGPDBS046	40	2	527,735161	527,735161	527,735161	100,09
10/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGP17	BRAEGPDBS061	76	2	1.037,234152	1.037,234152	1.037,234152	100,60
10/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGP19	BRAEGPDBS079	20	2	1.034,563114	1.034,563114	1.034,563114	100,11
10/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA0	BRAEGPDBS087	132	3	987,279056	992,043965	992,609293	97,03
10/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA1	BRAEGPDBS095	2672	7	1.053,247815	1.053,892221	1.056,024244	100,64
10/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA3	BRAEGPDBS0A0	1826	2	1.054,512278	1.054,533369	1.054,554460	101,02
10/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA4	BRAEGPDBS0B8	446	2	1.055,187979	1.055,211001	1.055,234022	102,91
10/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPB7	BRAEGPDBS0D4	36	2	1.063,531255	1.063,556661	1.063,582067	101,90
10/1/2025	RGE SUL DISTRIBUIDORA DE ENERGIA S/A	AESL17	BRAESLDBS008	999	3	715,486281	716,763296	717,615417	137,59
10/1/2025	RGE SUL DISTRIBUIDORA DE ENERGIA S/A	AESLA7	BRAESLDBS0R4	68	2	951,784192	952,429987	953,075782	91,30
10/1/2025	RGE SUL DISTRIBUIDORA DE ENERGIA S/A	AESLB7	BRAESLDBS0S2	68	2	944,090365	944,949717	945,809068	90,57
10/1/2025	AES BRASIL OPERACOES S.A.	AESOA1	BRAESODBS010	1270	6	977,845559	977,852893	977,860227	90,35
10/1/2025	AGEO LESTE TERMINAIS E ARMAZENS GERAIS S.A.	AGLT12	BRAGLTDBS027	780	6	1.039,473322	1.039,481118	1.039,488914	93,92
10/1/2025	AGUAS DO PARAIBA S/A	AGPB12	BRAGPBDBS018	240	6	900,684316	900,691071	900,697826	87,03
10/1/2025	AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA - AGROVALE	AGVF12	BRAGVLDBS015	66	7	1.200,606405	1.210,486893	1.225,247652	97,72
10/1/2025	AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA - AGROVALE	AGVL13	BRAGVLDBS031	804	6	1.007,288690	1.007,296245	1.007,303800	93,06
10/1/2025	ALGAR TELECOM S.A.	ALGA28	BRALGTDBS0A7	8	2	10.455,819880	10.455,819880	10.455,819880	99,88
10/1/2025	ALGAR TELECOM S.A.	ALGAA2	BRALGTDBS0G4	110	2	1.062,968489	1.062,968489	1.062,968489	100,22
10/1/2025	ALGAR TELECOM S.A.	ALGAB1	BRALGTDBS0F6	138	1	1.093,915823	1.093,915823	1.093,915823	87,58
10/1/2025	ALGAR TELECOM S.A.	ALGAC2	BRALGTDBS0I0	4310	3	1.059,226755	1.059,704531	1.060,182306	89,20
10/1/2025	ALIANCA GERACAO DE ENERGIA S/A	ALGE16	BRALGEDBS052	1028	10	936,078904	936,085925	936,092946	89,96
10/1/2025	ALUBAR METAIS E CABOS S.A	ALMC12	BRALMCDBS005	400	1	778,839857	778,839857	778,839857	102,46
10/1/2025	ALPARGATAS S.A.	ALPA22	BRALPADBS044	2640	4	1.022,849703	1.022,900848	1.022,951993	101,30
10/1/2025	ALLOS S.A.	ALSO25	BRALSODBS056	2138	4	1.056,418518	1.056,643522	1.056,868526	101,68
10/1/2025	ALTHAIA S.A. INDUSTRIA FARMACEUTICA	ALTF11	BRALTFDBS003	438	2	1.031,988382	1.032,001548	1.032,014714	100,11
10/1/2025	AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A	AMBP16	BRAMBPDBS065	488	2	1.025,518722	1.025,570001	1.025,621279	99,79
10/1/2025	AMERICA  NET  S.A.	ANET11	BRANETDBS002	1246	6	827,606764	827,612971	827,619178	93,79
10/1/2025	CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A	ANHBA4	BRANHBDBS0J5	58624	11	1.025,771317	1.029,521362	1.029,791446	102,01
10/1/2025	CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A	ANHBA5	BRANHBDBS0K3	36997	8	991,616610	991,616610	991,616610	98,15
10/1/2025	AUTOPISTA FERNAO DIAS S/A	APFD19	BRAPFDDBS032	223	4	1.051,000489	1.073,528878	1.088,257683	94,63
10/1/2025	ARMAC LOCACAO LOGISTICA E SERVICOS S.A.	ARML13	BRARMLDBS029	2306	2	1.040,798082	1.040,824103	1.040,850123	101,67
10/1/2025	ARMAC LOCACAO LOGISTICA E SERVICOS S.A.	ARML14	BRARMLDBS037	286	2	1.047,037646	1.047,090001	1.047,142355	100,65
10/1/2025	ARTERIS S.A.	ARTR19	BRARTRDBS070	16	2	1.247,859285	1.252,359788	1.256,860291	94,51
10/1/2025	ARTERIS S.A.	ARTRA1	BRARTRDBS088	4176	7	1.041,326320	1.041,441374	1.041,715829	100,05
10/1/2025	ARTERIS S.A.	ARTRA4	BRARTRDBS0A8	190	2	1.065,439806	1.065,656036	1.065,872265	101,42
10/1/2025	ARTERIS S.A.	ARTRA5	BRARTRDBS0B6	288	2	1.038,848055	1.038,900000	1.038,951945	100,70
10/1/2025	SENDAS  DISTRIBUIDORA S/A	ASAI14	BRASAIDBS051	342	2	1.011,048814	1.011,048814	1.011,048814	99,52
10/1/2025	SENDAS  DISTRIBUIDORA S/A	ASAI22	BRASAIDBS044	68	2	1.015,662442	1.015,662442	1.015,662442	99,80
10/1/2025	SENDAS  DISTRIBUIDORA S/A	ASAI28	BRASAIDBS077	1892	4	1.003,869804	1.003,920000	1.003,970196	99,75
10/1/2025	SENDAS  DISTRIBUIDORA S/A	ASAIA0	BRASAIDBS093	508	2	983,443700	983,472691	983,501682	97,70
10/1/2025	CONCESSIONARIA DAS RODOVIAS AYRTON SENNA E CARVALHO PINTO S/A - ECOPISTAS	ASCP13	BRASCPDBS045	2	1	1.066,469010	1.066,469010	1.066,469010	100,69
10/1/2025	AGUAS DO SERTAO S.A.	ASER12	BRASERDBS013	191	4	1.072,195290	1.074,468930	1.085,160093	102,90
10/1/2025	AUREN ENERGIA S.A.	AURE14	BRAUREDBS035	87796	8	1.034,624398	1.034,904888	1.034,931016	101,07
10/1/2025	AXS ENERGIA UNIDADE 10 SPE S.A	AXS411	BRAXS4DBS006	20000	2	1.048,102324	1.048,154732	1.048,207140	101,29
10/1/2025	CLARO S/A	BCPSA4	BRBCPSDBS0B5	2868	4	1.047,822658	1.047,830517	1.047,838376	100,10
10/1/2025	BARREIRAS HOLDING S.A.	BHSA11	BRBHSADBS002	1128	12	974,825197	979,289147	982,843247	90,07
10/1/2025	BIOMETANO VERDE PAULINIA SA	BIOP11	BRBIOPDBS007	1750	2	1.027,269709	1.027,326823	1.027,383936	99,99
10/1/2025	BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.	BLMN12	BRBLMNDBS026	5	1	1.153,016983	1.153,016983	1.153,016983	97,70
10/1/2025	BRISANET SERVICOS DE TELECOMUNICACOES S.A.	BRIT11	BRBRSTDBS019	134	2	1.057,922315	1.057,936658	1.057,951000	100,95
10/1/2025	BRISANET SERVICOS DE TELECOMUNICACOES S.A.	BRIT12	BRBRSTDBS027	54	2	1.003,747881	1.003,780587	1.003,813293	100,38
10/1/2025	BRASKEM S/A	BRKMA6	BRBRKMDBS0A1	2239	11	960,474249	968,258585	989,054052	94,94
10/1/2025	BRASKEM S/A	BRKMA8	BRBRKMDBS0D5	45171	96	957,664280	958,679149	991,701716	93,96
10/1/2025	BRASKEM S/A	BRKMB6	BRBRKMDBS0B9	1998	8	985,274960	985,597919	985,708031	96,60
10/1/2025	BRASKEM S/A	BRKMB8	BRBRKMDBS0E3	5048	8	945,736637	945,736637	945,736637	92,65
10/1/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKP28	BRBRKPDBS055	14	4	1.068,340510	1.106,464072	1.128,018677	82,44
10/1/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKPA0	BRBRKPDBS071	164	2	1.032,224111	1.032,271993	1.032,319875	100,11
10/1/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKPA1	BRBRKPDBS089	466	2	1.072,116392	1.072,170001	1.072,223609	102,26
10/1/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKPA3	BRBRKPDBS0A8	184	2	1.060,325259	1.060,407163	1.060,489066	100,89
10/1/2025	BR MALLS PARTICIPACOES S/A	BRMLB1	BRBRMLDBS0C6	12024	12	1.034,648320	1.034,883371	1.035,822762	99,22
10/1/2025	BRISANET SERVICOS DE TELECOMUNICACOES S.A.	BRST11	BRBRSTDBS001	18016	31	1.211,267245	1.232,626603	1.232,822631	96,95
10/1/2025	B3 S.A. - BRASIL BOLSA BALCAO	BSA312	BRB3SADBS024	7500	4	10.222,417147	10.222,610041	10.222,802935	100,07
10/1/2025	B3 S.A. - BRASIL BOLSA BALCAO	BSA317	BRB3SADBS073	2900	4	1.036,087752	1.036,095523	1.036,103294	100,70
10/1/2025	B3 S.A. - BRASIL BOLSA BALCAO	BSA318	BRB3SADBS081	820	2	1.011,612021	1.011,612021	1.011,612021	99,80
10/1/2025	V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.	BTEL12	BRBTELDBS004	2499	6	1.009,495222	1.010,891437	1.012,828672	100,08
10/1/2025	BTG PACTUAL HOLDING S.A.	BTGH18	BRBTGHDBS049	1698	3	1.012,481163	1.012,607019	1.012,807661	100,33
10/1/2025	COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE	CAEC11	BRCAECDBS001	76	2	784,397857	784,402707	784,407556	100,47
10/1/2025	COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE	CAEC12	BRCAECDBS027	712	8	1.006,020651	1.006,028196	1.006,035741	97,84
10/1/2025	COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE	CAEC21	BRCAECDBS019	4057	11	1.161,760400	1.192,184614	1.192,686933	93,52
10/1/2025	COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE	CAEC22	BRCAECDBS035	276	2	1.019,605005	1.019,633332	1.019,661658	101,03
10/1/2025	CONCESSIONARIA AGUAS DE JUTURNAIBA S/A	CAJS11	BRCAJSDBS006	20	2	1.001,737280	1.002,037329	1.002,337378	82,94
10/1/2025	CONCESSIONARIA AGUAS DE JUTURNAIBA S/A	CAJS12	BRCAJSDBS014	132	4	1.036,065729	1.043,427865	1.050,790000	95,39
10/1/2025	CAMIL ALIMENTOS S/A	CAMLA1	BRCAMLDBS062	7810	7	1.017,668382	1.017,668382	1.017,668382	99,39
10/1/2025	CAMIL ALIMENTOS S/A	CAMLB1	BRCAMLDBS070	10132	6	1.014,023651	1.024,049066	1.024,181061	100,01
10/1/2025	CONCESSIONARIA AUTO RAPOSO TAVARES S/A	CART13	BRRPTADBS033	218	10	11.069,994030	11.070,077055	11.070,160080	94,62
10/1/2025	COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN	CASN23	BRCASNDBS065	402	18	1.056,331404	1.092,905826	1.120,803961	102,22
10/1/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN12	BRCRBDDBS025	909	24	1.253,558157	1.305,932746	1.337,054334	85,98
10/1/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN32	BRCRBDDBS041	2	2	1.317,739463	1.317,739463	1.317,739463	86,34
10/1/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN52	BRCRBDDBS066	1055	8	1.298,282680	1.317,197225	1.321,045429	86,30
10/1/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN72	BRCRBDDBS082	51	3	1.310,548882	1.318,149008	1.318,612416	86,36
10/1/2025	COMPANHIA BRASILEIRA DE DISTRIBUICAO	CBRDA8	BRPCARDBS0E1	2304	48	977,712200	983,983601	988,176912	96,44
10/1/2025	COMPANHIA BRASILEIRA DE DISTRIBUICAO	CBRDB8	BRPCARDBS0F8	1	1	891,848636	891,848636	891,848636	87,37
10/1/2025	CICLUS AMBIENTAL RIO S.A	CCLS11	BRCCLSDBS008	29	2	1.033,977700	1.048,198938	1.049,252363	87,16
10/1/2025	CICLUS AMBIENTAL RIO S.A	CCLS21	BRCCLSDBS016	150	9	978,272835	985,556833	987,228570	86,46
10/1/2025	CCR S/A	CCROA5	BRCCRODBS0L5	40	3	841,831432	847,903693	888,007628	82,76
10/1/2025	CCR S/A	CCROB4	BRCCRODBS0K7	764	2	957,091212	958,118770	972,484439	92,46
10/1/2025	CCR S/A	CCROB6	BRCCRODBS0N1	51	7	1.085,432713	1.094,440036	1.100,551156	91,98
10/1/2025	C E A MODAS S.A.	CEAB12	BRCEABDBS029	60	3	1.019,945848	1.019,972907	1.021,569396	100,00
10/1/2025	EQUATORIAL ALAGOAS DISTRIBUIDORA DE ENERGIA S.A.	CEAL11	BRCEALDBS010	10472	54	1.036,364208	1.036,371981	1.036,379754	100,68
10/1/2025	COMPANHIA DE ELETRICIDADE DO AMAPA - CEA	CEAP14	BRCEAPDBS037	1248	17	977,205877	977,205877	977,205877	92,68
10/1/2025	COMPANHIA ENERGETICA DO CEARA-COELCE	CEAR26	BRCOCEDBS0B1	31	2	718,415476	718,508948	721,313103	139,88
10/1/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBA8	BRCEEBDBS0X8	31254	4	1.007,280801	1.007,308292	1.007,335782	99,70
10/1/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBB3	BRCEEBDBS0H1	84	2	1.042,876674	1.042,903173	1.042,929671	101,35
10/1/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBB6	BRCEEBDBS0S8	1206	6	1.024,169817	1.024,177498	1.024,185179	93,93
10/1/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBB7	BRCEEBDBS0W0	1140	6	929,310000	944,224086	964,930000	89,09
10/1/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBB8	BRCEEBDBS0Y6	31254	4	1.011,419086	1.011,446630	1.011,474174	100,10
10/1/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBC3	BRCEEBDBS0I9	5327	1	1.096,187443	1.096,187443	1.096,187443	91,18
10/1/2025	CIA. DE ELETRIC. DO EST. DA BAHIA-COELBA	CEEBC4	BRCEEBDBS0M1	803	3	1.053,811134	1.054,308187	1.060,273148	92,61
10/1/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED12	BRCEEDDBS027	270	4	1.094,093853	1.094,093853	1.094,093853	99,03
10/1/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED14	BRCEEDDBS050	486	2	1.029,298533	1.029,350001	1.029,401468	101,87
10/1/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED15	BRCEEDDBS068	149	3	965,480000	965,480000	965,480000	93,53
10/1/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED17	BRCEEDDBS084	580	12	944,862827	966,741624	984,068499	93,71
10/1/2025	COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D	CEED21	BRCEEDDBS019	122	2	1.126,820000	1.132,460195	1.138,100389	91,37
